audio_path,start,end,duration,text_spoken
/data1/eunju/datasets/mathspeech/dataset/968.mp3,0.0,2.561958333333333,2.561958333333333,four pi a squared
/data1/eunju/datasets/mathspeech/dataset/745.mp3,0.0,3.9299583333333334,3.9299583333333334, v divided by magnitude of v
/data1/eunju/datasets/mathspeech/dataset/375.mp3,0.0,4.9379583333333334,4.9379583333333334,e2 would be x minus x2 in absolute value
/data1/eunju/datasets/mathspeech/dataset/610.mp3,0.0,5.873958333333333,5.873958333333333,the square root of 1 plus the quantity 2x squared dx.
/data1/eunju/datasets/mathspeech/dataset/88.mp3,0.0,6.449958333333333,6.449958333333333,w of one plus two times e to the w of one
/data1/eunju/datasets/mathspeech/dataset/407.mp3,0.0,2.7779583333333333,2.7779583333333333,6 e to the 6x
/data1/eunju/datasets/mathspeech/dataset/250.mp3,0.0,6.281958333333334,6.281958333333334,log a times e to the x log a
/data1/eunju/datasets/mathspeech/dataset/521.mp3,0.0,7.097958333333334,7.097958333333334,one half sine of two x squared
/data1/eunju/datasets/mathspeech/dataset/366.mp3,0.0,2.177958333333333,2.177958333333333,x0 is equal to 2
/data1/eunju/datasets/mathspeech/dataset/50.mp3,0.0,5.633958333333333,5.633958333333333,four thirds cubed plus two thirds cubed is equal to three times two thirds times four thirds
/data1/eunju/datasets/mathspeech/dataset/669.mp3,0.0,5.561958333333333,5.561958333333333,sine five x divided by sine two x
/data1/eunju/datasets/mathspeech/dataset/440.mp3,0.0,2.8259583333333333,2.8259583333333333,e to the b minus e to the zero
/data1/eunju/datasets/mathspeech/dataset/94.mp3,0.0,8.441958333333334,8.441958333333334,delta f is x plus delta x to the n minus x to the n divided by delta x
/data1/eunju/datasets/mathspeech/dataset/169.mp3,0.0,6.209958333333334,6.209958333333334,d by dt of r cross v is the zero vector
/data1/eunju/datasets/mathspeech/dataset/98.mp3,0.0,4.385958333333333,4.385958333333333,x plus 3 over x squared plus 1
/data1/eunju/datasets/mathspeech/dataset/1074.mp3,0.0,6.761958333333333,6.761958333333333,dy dt equals a times y
/data1/eunju/datasets/mathspeech/dataset/583.mp3,0.0,3.8339583333333334,3.8339583333333334,u prime is one over x
/data1/eunju/datasets/mathspeech/dataset/821.mp3,0.0,6.0419583333333335,6.0419583333333335,4x plus 2y minus 2z
/data1/eunju/datasets/mathspeech/dataset/325.mp3,0.0,4.625958333333333,4.625958333333333,y is equal to v divided by x squared
/data1/eunju/datasets/mathspeech/dataset/912.mp3,0.0,3.3539583333333334,3.3539583333333334,dx becomes x prime of t dt
/data1/eunju/datasets/mathspeech/dataset/493.mp3,0.0,6.9779583333333335,6.9779583333333335,a hundred pi y minus 30 pi y squared
/data1/eunju/datasets/mathspeech/dataset/92.mp3,0.0,6.593958333333333,6.593958333333333,minus 1 over 3 plus delta x times 3
/data1/eunju/datasets/mathspeech/dataset/702.mp3,0.0,8.561958333333333,8.561958333333333,n plus 1 times c n plus 1 divided by n plus 1
/data1/eunju/datasets/mathspeech/dataset/374.mp3,0.0,3.9299583333333334,3.9299583333333334,x minus x1 in absolute value
/data1/eunju/datasets/mathspeech/dataset/993.mp3,0.0,2.585958333333333,2.585958333333333,six t to the five
/data1/eunju/datasets/mathspeech/dataset/619.mp3,0.0,2.2259583333333333,2.2259583333333333, t equals pi over 2
/data1/eunju/datasets/mathspeech/dataset/271.mp3,0.0,5.369958333333333,5.369958333333333,one over one plus y squared times y prime
/data1/eunju/datasets/mathspeech/dataset/991.mp3,0.0,3.2339583333333333,3.2339583333333333,dx is 3t squared dt
/data1/eunju/datasets/mathspeech/dataset/430.mp3,0.0,2.129958333333333,2.129958333333333,b minus a over n
/data1/eunju/datasets/mathspeech/dataset/686.mp3,0.0,2.681958333333333,2.681958333333333,1 over the square root of x cubed
/data1/eunju/datasets/mathspeech/dataset/626.mp3,0.0,2.2979583333333333,2.2979583333333333,x is 2 sine t
/data1/eunju/datasets/mathspeech/dataset/355.mp3,0.0,2.8499583333333334,2.8499583333333334,the square root of x squared plus y squared
/data1/eunju/datasets/mathspeech/dataset/140.mp3,0.0,2.633958333333333,2.633958333333333,r squared sine squared theta
/data1/eunju/datasets/mathspeech/dataset/406.mp3,0.0,3.8579583333333334,3.8579583333333334,square root of 1 plus x squared plus c
/data1/eunju/datasets/mathspeech/dataset/824.mp3,0.0,8.873958333333333,8.873958333333333,two times y minus one minus two times z minus one equals zero
/data1/eunju/datasets/mathspeech/dataset/667.mp3,0.0,4.0499583333333335,4.0499583333333335,f of x divided by g of x
/data1/eunju/datasets/mathspeech/dataset/620.mp3,0.0,2.3219583333333333,2.3219583333333333,t equals pi
/data1/eunju/datasets/mathspeech/dataset/554.mp3,0.0,7.289958333333334,7.289958333333334,du is 2 secant theta tangent theta d theta.
/data1/eunju/datasets/mathspeech/dataset/509.mp3,0.0,7.505958333333333,7.505958333333333,sine squared of theta is 1 minus cosine of 2 theta divided by 2
/data1/eunju/datasets/mathspeech/dataset/89.mp3,0.0,4.313958333333333,4.313958333333333,1 half times x minus 1
/data1/eunju/datasets/mathspeech/dataset/398.mp3,0.0,4.193958333333334,4.193958333333334,integral of secant squared x dx
/data1/eunju/datasets/mathspeech/dataset/254.mp3,0.0,3.9299583333333334,3.9299583333333334,u prime is equal to u times log a
/data1/eunju/datasets/mathspeech/dataset/974.mp3,0.0,6.401958333333333,6.401958333333333,"f of x, y plus delta x times f sub x "
/data1/eunju/datasets/mathspeech/dataset/380.mp3,0.0,8.657958333333333,8.657958333333333,f of b is equal to f of a plus f prime of c times b minus a
/data1/eunju/datasets/mathspeech/dataset/1070.mp3,0.0,7.145958333333334,7.145958333333334,two plus i divided by one minus 3i
/data1/eunju/datasets/mathspeech/dataset/442.mp3,0.0,7.0019583333333335,7.0019583333333335,e to the b minus 1 is greater than or equal to b plus b squared over 2
/data1/eunju/datasets/mathspeech/dataset/518.mp3,0.0,3.7379583333333333,3.7379583333333333,sine squared times cosine squared
/data1/eunju/datasets/mathspeech/dataset/692.mp3,0.0,5.321958333333333,5.321958333333333, y equals 1 over x minus 3 squared
/data1/eunju/datasets/mathspeech/dataset/582.mp3,0.0,3.137958333333333,3.137958333333333,u is a log x
/data1/eunju/datasets/mathspeech/dataset/975.mp3,0.0,2.5379583333333335,2.5379583333333335,f sub y times delta y
/data1/eunju/datasets/mathspeech/dataset/384.mp3,0.0,5.201958333333334,5.201958333333334,e to the x is bigger than 1 plus x plus x squared over 2
/data1/eunju/datasets/mathspeech/dataset/116.mp3,0.0,4.529958333333333,4.529958333333333,u of x plus delta x times v of x plus delta x
/data1/eunju/datasets/mathspeech/dataset/794.mp3,0.0,13.913958333333333,13.913958333333333,f sub xy times change in x times change in y plus one half of fyy times y minus y0 squared
/data1/eunju/datasets/mathspeech/dataset/1004.mp3,0.0,9.233958333333334,9.233958333333334, 6 times 1 plus 4 plus 9 plus 16 plus 25 plus 36
/data1/eunju/datasets/mathspeech/dataset/641.mp3,0.0,1.7219583333333333,1.7219583333333333,pi a squared
/data1/eunju/datasets/mathspeech/dataset/805.mp3,0.0,10.721958333333333,10.721958333333333,df is f sub x dx plus f sub y dy plus f sub z dz
/data1/eunju/datasets/mathspeech/dataset/166.mp3,0.0,11.177958333333333,11.177958333333333,square root of one minus two cosine t plus cosine squared t plus sine squared t
/data1/eunju/datasets/mathspeech/dataset/350.mp3,0.0,2.153958333333333,2.153958333333333,h squared times h
/data1/eunju/datasets/mathspeech/dataset/150.mp3,0.0,6.0419583333333335,6.0419583333333335,y of t minus two equals t
/data1/eunju/datasets/mathspeech/dataset/1047.mp3,0.0,4.721958333333333,4.721958333333333,log of minus c2 over c1
/data1/eunju/datasets/mathspeech/dataset/574.mp3,0.0,2.9939583333333335,2.9939583333333335,half the argtangent
/data1/eunju/datasets/mathspeech/dataset/795.mp3,0.0,6.713958333333333,6.713958333333333, f of x y equals x plus y plus 1 over xy
/data1/eunju/datasets/mathspeech/dataset/126.mp3,0.0,6.377958333333333,6.377958333333333,length of A is square root of length B squared plus one
/data1/eunju/datasets/mathspeech/dataset/1066.mp3,0.0,2.633958333333333,2.633958333333333, c1 equals minus 2
/data1/eunju/datasets/mathspeech/dataset/718.mp3,0.0,9.377958333333334,9.377958333333334,x squared minus x to the fourth over three factorial plus x to the sixth over five factorial
/data1/eunju/datasets/mathspeech/dataset/386.mp3,0.0,2.4179583333333334,2.4179583333333334,x cubed over 3 times 2
/data1/eunju/datasets/mathspeech/dataset/306.mp3,0.0,2.8739583333333334,2.8739583333333334,1 plus 2 over x
/data1/eunju/datasets/mathspeech/dataset/1076.mp3,0.0,4.385958333333333,4.385958333333333,sine of theta one plus theta two
/data1/eunju/datasets/mathspeech/dataset/340.mp3,0.0,3.4019583333333334,3.4019583333333334,2x plus 4y
/data1/eunju/datasets/mathspeech/dataset/417.mp3,0.0,6.521958333333333,6.521958333333333,b over n times 2b over n squared
/data1/eunju/datasets/mathspeech/dataset/827.mp3,0.0,2.4659583333333335,2.4659583333333335,PV equals nRT
/data1/eunju/datasets/mathspeech/dataset/394.mp3,0.0,4.9619583333333335,4.9619583333333335,f of x is x to the 1 3rd
/data1/eunju/datasets/mathspeech/dataset/854.mp3,0.0,16.841958333333334,16.841958333333334,one half of ab times sine theta times tangent theta plus cosine theta d theta.
/data1/eunju/datasets/mathspeech/dataset/477.mp3,0.0,5.465958333333333,5.465958333333333,a squared minus x squared minus two ax 
/data1/eunju/datasets/mathspeech/dataset/840.mp3,0.0,2.3459583333333334,2.3459583333333334, x squared equals three
/data1/eunju/datasets/mathspeech/dataset/256.mp3,0.0,2.9459583333333335,2.9459583333333335,d by dx x to the x
/data1/eunju/datasets/mathspeech/dataset/85.mp3,0.0,3.6899583333333332,3.6899583333333332,w of x plus one
/data1/eunju/datasets/mathspeech/dataset/659.mp3,0.0,11.777958333333334,11.777958333333334,A2x plus B2 x squared plus 2 squared plus c over x plus d
/data1/eunju/datasets/mathspeech/dataset/1005.mp3,0.0,3.161958333333333,3.161958333333333,r over t times t
/data1/eunju/datasets/mathspeech/dataset/167.mp3,0.0,2.5139583333333335,2.5139583333333335,cosine squared plus sine squared
/data1/eunju/datasets/mathspeech/dataset/807.mp3,0.0,5.105958333333334,5.105958333333334,f sub z z prime of t dt
/data1/eunju/datasets/mathspeech/dataset/87.mp3,0.0,10.385958333333333,10.385958333333333,1 over w of x plus 2 times e to the w of x
/data1/eunju/datasets/mathspeech/dataset/273.mp3,0.0,5.9939583333333335,5.9939583333333335, x zero plus f prime of x zero x minus x zero
/data1/eunju/datasets/mathspeech/dataset/602.mp3,0.0,3.569958333333333,3.569958333333333,square root of 1 plus m squared
/data1/eunju/datasets/mathspeech/dataset/997.mp3,0.0,3.2339583333333333,3.2339583333333333, f sub x is two xy
/data1/eunju/datasets/mathspeech/dataset/100.mp3,0.0,3.8819583333333334,3.8819583333333334,1 minus cosine x over x
/data1/eunju/datasets/mathspeech/dataset/815.mp3,0.0,7.193958333333334,7.193958333333334,x sub u times du plus x sub v times dv
/data1/eunju/datasets/mathspeech/dataset/232.mp3,0.0,6.449958333333333,6.449958333333333,minus y squared divided by 4y cubed plus 2xy
/data1/eunju/datasets/mathspeech/dataset/680.mp3,0.0,2.8259583333333333,2.8259583333333333,one over x to the power p
/data1/eunju/datasets/mathspeech/dataset/838.mp3,0.0,2.5139583333333335,2.5139583333333335,lambda squared equals four
/data1/eunju/datasets/mathspeech/dataset/700.mp3,0.0,5.153958333333334,5.153958333333334,sum 1 over n squared plus 1 square root
/data1/eunju/datasets/mathspeech/dataset/545.mp3,0.0,9.353958333333333,9.353958333333333,the integral of dx over x squared times the square root of 1 plus x squared
/data1/eunju/datasets/mathspeech/dataset/501.mp3,0.0,7.649958333333333,7.649958333333333,a half to the fourth power minus a half to the ninth power
/data1/eunju/datasets/mathspeech/dataset/226.mp3,0.0,2.3459583333333334,2.3459583333333334,a minus one
/data1/eunju/datasets/mathspeech/dataset/566.mp3,0.0,5.321958333333333,5.321958333333333,x minus one times x minus two times x plus five
/data1/eunju/datasets/mathspeech/dataset/268.mp3,0.0,4.769958333333333,4.769958333333333,e to the x tan inverse x
/data1/eunju/datasets/mathspeech/dataset/976.mp3,0.0,2.9699583333333335,2.9699583333333335,z equals x squared plus y squared 
/data1/eunju/datasets/mathspeech/dataset/671.mp3,0.0,4.9619583333333335,4.9619583333333335,cosine x minus 1 divided by x squared
/data1/eunju/datasets/mathspeech/dataset/60.mp3,0.0,3.3059583333333333,3.3059583333333333,pi times x to the pi minus 1
/data1/eunju/datasets/mathspeech/dataset/733.mp3,0.0,12.953958333333333,12.953958333333333,minus one plus two t plus twice two plus t plus four times two minus three t
/data1/eunju/datasets/mathspeech/dataset/513.mp3,0.0,3.7619583333333333,3.7619583333333333,minus u cubed over three
/data1/eunju/datasets/mathspeech/dataset/500.mp3,0.0,2.8499583333333334,2.8499583333333334,1 minus e to the minus a squared
/data1/eunju/datasets/mathspeech/dataset/705.mp3,0.0,3.7379583333333333,3.7379583333333333, minus r less than x less than r
/data1/eunju/datasets/mathspeech/dataset/1075.mp3,0.0,2.2739583333333333,2.2739583333333333,e to the i theta two
/data1/eunju/datasets/mathspeech/dataset/985.mp3,0.0,2.5139583333333335,2.5139583333333335,four thirds pi a cubed
/data1/eunju/datasets/mathspeech/dataset/819.mp3,0.0,7.217958333333334,7.217958333333334,a one x plus a two y plus a three z equals c
/data1/eunju/datasets/mathspeech/dataset/44.mp3,0.0,2.2979583333333333,2.2979583333333333,cosine of theta to the fourth
/data1/eunju/datasets/mathspeech/dataset/42.mp3,0.0,8.657958333333333,8.657958333333333,dy dx times dx dw times dw d theta
/data1/eunju/datasets/mathspeech/dataset/797.mp3,0.0,3.7379583333333333,3.7379583333333333, two over xy cubed
/data1/eunju/datasets/mathspeech/dataset/763.mp3,0.0,4.553958333333333,4.553958333333333,f prime at x0 times delta x
/data1/eunju/datasets/mathspeech/dataset/588.mp3,0.0,3.4019583333333334,3.4019583333333334,log x to the zero power dx
/data1/eunju/datasets/mathspeech/dataset/744.mp3,0.0,1.6739583333333334,1.6739583333333334,F equals ma
/data1/eunju/datasets/mathspeech/dataset/139.mp3,0.0,2.7539583333333333,2.7539583333333333,r squared cosine squared theta
/data1/eunju/datasets/mathspeech/dataset/99.mp3,0.0,4.769958333333333,4.769958333333333,4 plus 3 divided by 4 squared plus 1
/data1/eunju/datasets/mathspeech/dataset/928.mp3,0.0,9.713958333333334,9.713958333333334,integral from b to a of M of x and f2 of x dx
/data1/eunju/datasets/mathspeech/dataset/112.mp3,0.0,5.9939583333333335,5.9939583333333335,x to the n times sine of x
/data1/eunju/datasets/mathspeech/dataset/381.mp3,0.0,2.681958333333333,2.681958333333333,e to the x minus 1 plus x
/data1/eunju/datasets/mathspeech/dataset/665.mp3,0.0,3.7379583333333333,3.7379583333333333, x to the 10th minus 1
/data1/eunju/datasets/mathspeech/dataset/266.mp3,0.0,6.785958333333333,6.785958333333333,minus v to the minus 2 times v prime
/data1/eunju/datasets/mathspeech/dataset/724.mp3,0.0,2.3459583333333334,2.3459583333333334,two over the square root of pi 
/data1/eunju/datasets/mathspeech/dataset/919.mp3,0.0,6.233958333333334,6.233958333333334,y cubed plus 4x1 squared y 
/data1/eunju/datasets/mathspeech/dataset/438.mp3,0.0,2.9219583333333334,2.9219583333333334,minus cosine 2pi
/data1/eunju/datasets/mathspeech/dataset/16.mp3,0.0,4.601958333333333,4.601958333333333,two pi r e to the minus r squared dr
/data1/eunju/datasets/mathspeech/dataset/65.mp3,0.0,2.8019583333333333,2.8019583333333333,x squared times natural log of e
/data1/eunju/datasets/mathspeech/dataset/285.mp3,0.0,3.4979583333333335,3.4979583333333335,y equals one minus a half x squared
/data1/eunju/datasets/mathspeech/dataset/531.mp3,0.0,9.113958333333333,9.113958333333333,a squared theta zero divided by two plus b times the square root of a squared minus b squared over two
/data1/eunju/datasets/mathspeech/dataset/1078.mp3,0.0,4.121958333333334,4.121958333333334,e to the i theta one plus theta two
/data1/eunju/datasets/mathspeech/dataset/672.mp3,0.0,5.681958333333333,5.681958333333333,sine of five x divided by sine of 2x
/data1/eunju/datasets/mathspeech/dataset/127.mp3,0.0,5.537958333333333,5.537958333333333,square root of 13 plus one is square root of 14
/data1/eunju/datasets/mathspeech/dataset/980.mp3,0.0,6.353958333333333,6.353958333333333,delta S is going to be one over cosine alpha
/data1/eunju/datasets/mathspeech/dataset/1008.mp3,0.0,6.449958333333333,6.449958333333333,u minus expected value of r over u minus x
/data1/eunju/datasets/mathspeech/dataset/893.mp3,0.0,4.313958333333333,4.313958333333333,the integral along C of F dot dr
/data1/eunju/datasets/mathspeech/dataset/630.mp3,0.0,7.553958333333333,7.553958333333333,the square root of 4 cosine squared t plus sine squared t
/data1/eunju/datasets/mathspeech/dataset/36.mp3,0.0,3.089958333333333,3.089958333333333,x equals minus pi over three
/data1/eunju/datasets/mathspeech/dataset/114.mp3,0.0,5.489958333333333,5.489958333333333,delta of uv divided by delta x
/data1/eunju/datasets/mathspeech/dataset/21.mp3,0.0,5.921958333333333,5.921958333333333,minus b squared times the integral from minus infinity to infinity of e to the minus x squared dx
/data1/eunju/datasets/mathspeech/dataset/276.mp3,0.0,2.2499583333333333,2.2499583333333333,y equals one plus x
/data1/eunju/datasets/mathspeech/dataset/679.mp3,0.0,3.137958333333333,3.137958333333333, x to the 5th over x to the 4th
/data1/eunju/datasets/mathspeech/dataset/267.mp3,0.0,2.633958333333333,2.633958333333333,x to the ten plus eight x
/data1/eunju/datasets/mathspeech/dataset/464.mp3,0.0,2.633958333333333,2.633958333333333,square root of pi over 2
/data1/eunju/datasets/mathspeech/dataset/148.mp3,0.0,5.873958333333333,5.873958333333333,four a to the four cosine to the four theta
/data1/eunju/datasets/mathspeech/dataset/539.mp3,0.0,5.489958333333333,5.489958333333333,du is minus the sine of x dx
/data1/eunju/datasets/mathspeech/dataset/437.mp3,0.0,7.361958333333333,7.361958333333333,integral from 0 to 2pi of sine x dx
/data1/eunju/datasets/mathspeech/dataset/40.mp3,0.0,3.9539583333333335,3.9539583333333335,cosine x cosine x is cosine squared x
/data1/eunju/datasets/mathspeech/dataset/314.mp3,0.0,8.993958333333333,8.993958333333333,1 over log 0 plus minus 1 over log 0 plus squared
/data1/eunju/datasets/mathspeech/dataset/487.mp3,0.0,4.0499583333333335,4.0499583333333335,1 over b minus a the integral from a to b f of x dx
/data1/eunju/datasets/mathspeech/dataset/918.mp3,0.0,4.649958333333333,4.649958333333333, four thirds x one cubed
/data1/eunju/datasets/mathspeech/dataset/497.mp3,0.0,4.529958333333333,4.529958333333333,minus pi e to the minus r squared
/data1/eunju/datasets/mathspeech/dataset/427.mp3,0.0,2.681958333333333,2.681958333333333,b cubed over n cubed
/data1/eunju/datasets/mathspeech/dataset/111.mp3,0.0,2.9939583333333335,2.9939583333333335,n x to the n minus 1
/data1/eunju/datasets/mathspeech/dataset/310.mp3,0.0,2.9459583333333335,2.9459583333333335,e divided by log e
/data1/eunju/datasets/mathspeech/dataset/434.mp3,0.0,4.913958333333333,4.913958333333333,b cubed over 3 minus a cubed over 3
/data1/eunju/datasets/mathspeech/dataset/637.mp3,0.0,2.9219583333333334,2.9219583333333334,r equals one over sine theta
/data1/eunju/datasets/mathspeech/dataset/334.mp3,0.0,2.8499583333333334,2.8499583333333334,a divided by v to the 2 3rds
/data1/eunju/datasets/mathspeech/dataset/907.mp3,0.0,2.633958333333333,2.633958333333333,2pi a squared
/data1/eunju/datasets/mathspeech/dataset/483.mp3,0.0,2.9939583333333335,2.9939583333333335,x equals square root a
/data1/eunju/datasets/mathspeech/dataset/575.mp3,0.0,10.241958333333333,10.241958333333333,d by dx of natrual log of x squared plus 1 is 2x over x squared plus 1
/data1/eunju/datasets/mathspeech/dataset/616.mp3,0.0,7.9379583333333334,7.9379583333333334,the square root of a squared over a squared minus x squared dx
/data1/eunju/datasets/mathspeech/dataset/877.mp3,0.0,3.665958333333333,3.665958333333333,pi a to the 4 over 2
/data1/eunju/datasets/mathspeech/dataset/787.mp3,0.0,3.4979583333333335,3.4979583333333335, f of x equals x to the five
/data1/eunju/datasets/mathspeech/dataset/814.mp3,0.0,8.177958333333333,8.177958333333333, minus u over v squared times dv dt
/data1/eunju/datasets/mathspeech/dataset/466.mp3,0.0,2.8979583333333334,2.8979583333333334,2 over the square root of pi
/data1/eunju/datasets/mathspeech/dataset/567.mp3,0.0,2.5379583333333335,2.5379583333333335,x plus five
/data1/eunju/datasets/mathspeech/dataset/373.mp3,0.0,1.7219583333333333,1.7219583333333333,one minus a half
/data1/eunju/datasets/mathspeech/dataset/989.mp3,0.0,3.2099583333333332,3.2099583333333332,dy will be 2t dt
/data1/eunju/datasets/mathspeech/dataset/646.mp3,0.0,7.169958333333334,7.169958333333334, integral from minus pi over two pi over two cosine squared theta d theta
/data1/eunju/datasets/mathspeech/dataset/707.mp3,0.0,3.161958333333333,3.161958333333333, a1 x squared over 2
/data1/eunju/datasets/mathspeech/dataset/319.mp3,0.0,2.153958333333333,2.153958333333333,e squared over two
/data1/eunju/datasets/mathspeech/dataset/403.mp3,0.0,7.721958333333333,7.721958333333333,1 24 x to the 4th plus 2 to the power 6 plus c
/data1/eunju/datasets/mathspeech/dataset/18.mp3,0.0,2.2259583333333333,2.2259583333333333,square root of pi over 2
/data1/eunju/datasets/mathspeech/dataset/269.mp3,0.0,4.241958333333334,4.241958333333334,x divided by 1 plus x squared
/data1/eunju/datasets/mathspeech/dataset/204.mp3,0.0,4.745958333333333,4.745958333333333,1 over n squared plus 1 square root
/data1/eunju/datasets/mathspeech/dataset/432.mp3,0.0,3.9299583333333334,3.9299583333333334,i over 365 f of t dt
/data1/eunju/datasets/mathspeech/dataset/131.mp3,0.0,10.433958333333333,10.433958333333333,cosine theta is PQ dot PR over length PQ length PR
/data1/eunju/datasets/mathspeech/dataset/401.mp3,0.0,4.097958333333334,4.097958333333334,f of x equals g of x plus a constant
/data1/eunju/datasets/mathspeech/dataset/614.mp3,0.0,4.193958333333334,4.193958333333334, x squared over a squared minus x squared
/data1/eunju/datasets/mathspeech/dataset/361.mp3,0.0,3.593958333333333,3.593958333333333,x squared equals 5
/data1/eunju/datasets/mathspeech/dataset/678.mp3,0.0,3.5219583333333335,3.5219583333333335,1 over 1 over x
/data1/eunju/datasets/mathspeech/dataset/408.mp3,0.0,3.2819583333333333,3.2819583333333333,x e to the minus x squared
/data1/eunju/datasets/mathspeech/dataset/690.mp3,0.0,1.8659583333333334,1.8659583333333334,y equals 1 over x
/data1/eunju/datasets/mathspeech/dataset/615.mp3,0.0,5.0339583333333335,5.0339583333333335,square root a squared minus x squared
/data1/eunju/datasets/mathspeech/dataset/13.mp3,0.0,9.353958333333333,9.353958333333333,a half times one plus two thirds plus a half times a half
/data1/eunju/datasets/mathspeech/dataset/779.mp3,0.0,10.601958333333334,10.601958333333334,a times x squared plus b over a xy
/data1/eunju/datasets/mathspeech/dataset/831.mp3,0.0,3.089958333333333,3.089958333333333,f sub y is 2y 
/data1/eunju/datasets/mathspeech/dataset/520.mp3,0.0,2.105958333333333,2.105958333333333,a quarter minus one eighth
/data1/eunju/datasets/mathspeech/dataset/322.mp3,0.0,1.8899583333333334,1.8899583333333334,x squared over 16
/data1/eunju/datasets/mathspeech/dataset/216.mp3,0.0,5.345958333333333,5.345958333333333,f of x y equals one minus x squared minus y squared
/data1/eunju/datasets/mathspeech/dataset/596.mp3,0.0,7.841958333333333,7.841958333333333,the integral of 2 pi x e minus e to the x dx
/data1/eunju/datasets/mathspeech/dataset/984.mp3,0.0,7.601958333333333,7.601958333333333,P sub x plus Q sub y plus R sub z
/data1/eunju/datasets/mathspeech/dataset/932.mp3,0.0,5.897958333333333,5.897958333333333,minus yi plus xj over x squared plus y squared
/data1/eunju/datasets/mathspeech/dataset/538.mp3,0.0,4.505958333333333,4.505958333333333,u equals the cosine of x
/data1/eunju/datasets/mathspeech/dataset/365.mp3,0.0,5.681958333333333,5.681958333333333,x1 is equal to x0 minus y0 divided by m
/data1/eunju/datasets/mathspeech/dataset/506.mp3,0.0,7.817958333333333,7.817958333333333,cosine of two theta is cosine square root of theta minus the sine squre root of theta
/data1/eunju/datasets/mathspeech/dataset/647.mp3,0.0,4.265958333333334,4.265958333333334, cosine 2 theta divided by 2
/data1/eunju/datasets/mathspeech/dataset/479.mp3,0.0,4.073958333333334,4.073958333333334,pi times ax squared
